book,chapter,paragraph,scene,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,12,39,129,1,148,#Ando,#Isabel,#Felix,NA,NA,en-en,TRUE,novel,8
1,12,39,129,1,148,#Ando,#Danae,#Felix,NA,NA,en-en,TRUE,novel,8
1,12,40,129,1,148,#Danae,#Ando,NA,NA,NA,en-en,TRUE,novel,4
1,12,41,129,1,148,#Ando,#Danae,NA,NA,NA,en-en,TRUE,novel,15
1,12,42,129,1,148,#Mycroft,#reader,#Aristotle,#Brillists,NA,en-en,FALSE,novel,108
1,12,42,129,1,148,#Mycroft,#reader,#Freud,#Brillists,NA,en-en,FALSE,novel,108
1,12,42,129,1,148,#Mycroft,#reader,#Felix,#Brillists,NA,en-en,FALSE,novel,108
1,12,43,129,1,149,#Isabel,#MASON,NA,NA,NA,en-en,TRUE,novel,3
1,12,43,129,1,149,#Isabel,#Ganymede,NA,NA,NA,en-en,TRUE,novel,3
1,12,43,129,1,149,#Isabel,#Ando,NA,NA,NA,en-en,TRUE,novel,3
1,12,44,129,1,149,#Ando,#Isabel,NA,#Hive-Masons,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Isabel,NA,#Hive-Cousins,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Isabel,NA,#Hive-Mitsubishi,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Isabel,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Ganymede,NA,#Hive-Masons,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Ganymede,NA,#Hive-Cousins,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Ganymede,NA,#Hive-Mitsubishi,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#Ganymede,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#MASON,NA,#Hive-Masons,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#MASON,NA,#Hive-Cousins,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#MASON,NA,#Hive-Mitsubishi,NA,en-en,TRUE,novel,4
1,12,44,129,1,149,#Ando,#MASON,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,44,129,2,149,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,25
1,12,44,129,2,149,#Mycroft,#reader,#Ando,NA,NA,en-en,FALSE,novel,25
1,12,44,129,3,149,#Ando,#Isabel,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#Isabel,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#Isabel,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#Ganymede,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#Ganymede,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#Ganymede,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#MASON,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#MASON,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,44,129,3,149,#Ando,#MASON,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,46,129,1,149,#Ganymede,#Ando,NA,NA,NA,en-en,TRUE,novel,3
1,12,46,129,1,149,#Ganymede,#Isabel,NA,NA,NA,en-en,TRUE,novel,3
1,12,46,129,1,149,#Ganymede,#MASON,NA,NA,NA,en-en,TRUE,novel,3
1,12,47,129,1,149,#Ando,#Isabel,NA,NA,NA,en-en,TRUE,novel,35
1,12,47,129,1,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,35
1,12,47,129,1,149,#Ando,#MASON,NA,NA,NA,en-en,TRUE,novel,35
1,12,47,129,2,149,#Ando,#Danae,NA,#Hive-Utopia,NA,en-en,TRUE,novel,11
1,12,48,129,1,149,#Danae,#Ando,#Ganymede,NA,NA,en-en,TRUE,novel,25
1,12,48,129,1,149,#Danae,#Ganymede,#Ganymede,NA,NA,en-en,TRUE,novel,25
1,12,49,129,1,149,#Ganymede,#Danae,NA,#Hive-Utopia,NA,en-en,TRUE,novel,6
1,12,50,129,1,149,#Mycroft,#reader,#Ganymede,#Hive-Utopia,NA,en-en,TRUE,novel,104
1,12,51,129,1,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,7
1,12,51,129,1,149,#Ando,#Danae,NA,NA,NA,en-en,TRUE,novel,7
1,12,51,129,2,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,8
1,12,51,129,2,149,#Ando,#Danae,NA,NA,NA,en-en,TRUE,novel,8
1,12,52,129,1,149,#MASON,#Ando,#Jehova,NA,NA,en-en,TRUE,novel,9
1,12,53,130,1,149,#Kosala,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,41
1,12,53,130,1,149,#Kosala,#MASON,#Ando,NA,NA,en-en,TRUE,novel,41
1,12,53,130,1,149,#Kosala,#MASON,#MASON,NA,NA,en-en,TRUE,novel,41
1,12,53,130,1,149,#Kosala,#MASON,#Ganymede,NA,NA,en-en,TRUE,novel,41
1,12,53,130,1,149,#Kosala,#MASON,#Felix,NA,NA,en-en,TRUE,novel,41
1,12,54,130,1,150,#Ganymede,#Kosala,#Casimir,NA,NA,en-en,TRUE,novel,11
1,12,55,130,1,150,#MASON,#Ganymede,NA,NA,NA,en-en,TRUE,novel,12
1,12,56,130,1,150,#Ganymede,#MASON,NA,NA,NA,en-en,TRUE,novel,22
1,12,57,130,1,150,#Kosala,#Ganymede,#MASON,NA,NA,en-en,TRUE,novel,14
1,12,57,130,1,150,#Kosala,#Ganymede,#Ando,NA,NA,en-en,TRUE,novel,14
1,12,57,130,1,150,#Kosala,#Ganymede,#Casimir,NA,NA,en-en,TRUE,novel,14
1,12,57,130,1,150,#Kosala,#Ganymede,#Public,NA,NA,en-en,TRUE,novel,14
1,12,57,130,2,150,#Kosala,#Vivien,#Vivien,NA,#Romanova,en-en,TRUE,novel,9
1,12,59,130,1,150,#Ganymede,#Geroux,#Geroux,NA,NA,en-en,TRUE,novel,1
1,12,59,130,2,150,#Ganymede,#Geroux,#Vivien,#Cars,NA,en-en,TRUE,novel,21
1,12,59,130,2,150,#Ganymede,#Geroux,#Su-Hyeon,#Cars,NA,en-en,TRUE,novel,21
1,12,61,130,1,150,#Vivien,#Ganymede,#Mycroft,NA,NA,en-en,TRUE,novel,5
1,12,61,130,1,150,#Vivien,#MASON,#Mycroft,NA,NA,en-en,TRUE,novel,5
1,12,62,130,1,150,#MASON,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,12,63,130,1,150,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,34
1,12,63,130,1,150,#Mycroft,#reader,#MASON,NA,NA,en-en,FALSE,novel,34
1,12,64,130,1,150,#Ganymede,#MASON,#Mycroft,NA,NA,en-en,TRUE,novel,17
1,12,64,130,1,150,#Ganymede,#MASON,#Vivien,NA,NA,en-en,TRUE,novel,17
1,12,64,130,1,150,#Ganymede,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,17
1,12,64,130,1,150,#Ganymede,#Vivien,#Vivien,NA,NA,en-en,TRUE,novel,17
1,12,65,130,1,150,#MASON,#Mycroft,NA,NA,NA,en-en,FALSE,novel,1
1,12,66,130,1,150,#Mycroft,#MASON,#MASON,NA,NA,en-en,FALSE,novel,24
1,12,66,130,1,150,#Mycroft,#MASON,#Martin,NA,NA,en-en,FALSE,novel,24
1,12,67,130,1,150,#MASON,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,12,67,130,1,150,#MASON,#Vivien,#Vivien,NA,NA,en-en,TRUE,novel,6
1,12,68,130,1,150,#Kosala,#MASON,NA,NA,NA,en-en,TRUE,novel,1
1,12,68,130,2,150,#Kosala,#MASON,#Vivien,NA,NA,en-en,TRUE,novel,13
1,12,68,130,2,150,#Kosala,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,13
1,12,68,130,2,150,#Kosala,#MASON,#Public,NA,NA,en-en,TRUE,novel,13
1,12,69,130,1,151,#Isabel,#Kosala,NA,NA,NA,en-en,TRUE,novel,6
1,12,70,130,1,151,#Kosala,#Isabel,NA,NA,NA,en-en,TRUE,novel,8
1,12,71,130,1,151,#Isabel,#Danae,#Danae,NA,NA,en-en,TRUE,novel,10
1,12,71,130,1,151,#Isabel,#Danae,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,72,130,1,151,#Danae,#Isabel,NA,NA,NA,en-en,TRUE,novel,2
1,12,73,130,1,151,#MASON,#Danae,#Isabel,NA,NA,en-en,TRUE,novel,35
1,12,73,130,1,151,#MASON,#Danae,#Vivien,NA,NA,en-en,TRUE,novel,35
1,12,73,130,1,151,#MASON,#Danae,#Jehova,NA,NA,en-en,TRUE,novel,35
1,12,73,130,1,151,#MASON,#Danae,#Casimir,NA,NA,en-en,TRUE,novel,35
1,12,74,130,1,151,#Danae,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,5
1,12,74,130,2,151,#Danae,#MASON,#Isabel,#Hive-Europe,NA,en-en,TRUE,novel,11
1,12,75,130,1,151,#Ando,#Danae,#MASON,NA,NA,en-en,TRUE,novel,5
1,12,75,130,1,151,#Ando,#Danae,#Danae,NA,NA,en-en,TRUE,novel,5
1,12,75,130,2,151,#Ando,#Danae,#Public,NA,NA,en-en,TRUE,novel,15
1,12,76,130,1,151,#Danae,#Isabel,NA,NA,NA,en-en,TRUE,novel,2
1,12,76,130,1,151,#Danae,#Kosala,NA,NA,NA,en-en,TRUE,novel,2
1,12,78,131,1,151,#Felix,#Ando,NA,NA,NA,en-en,TRUE,novel,4
1,12,78,131,2,151,#Felix,#Ando,NA,NA,NA,en-en,TRUE,novel,5
1,12,78,131,2,151,#Felix,#MASON,NA,NA,NA,en-en,TRUE,novel,5
1,12,78,131,3,151,#Felix,#Ando,#Casimir,NA,#SalonDesMiniatures,en-en,TRUE,novel,12
1,12,78,131,3,151,#Felix,#MASON,#Casimir,NA,#SalonDesMiniatures,en-en,TRUE,novel,12
1,12,78,131,4,151,#Felix,#Ando,#Ando,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#Ando,#MASON,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#Ando,#Ganymede,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#Ando,#Isabel,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#Ando,#Kosala,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#MASON,#Ando,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#MASON,#MASON,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#MASON,#Ganymede,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#MASON,#Isabel,NA,NA,en-en,TRUE,novel,15
1,12,78,131,4,151,#Felix,#MASON,#Kosala,NA,NA,en-en,TRUE,novel,15
1,12,78,131,5,151,#Felix,#Ando,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Ando,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Ando,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#MASON,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#MASON,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#MASON,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Ganymede,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Ganymede,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Ganymede,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Kosala,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Kosala,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Kosala,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Isabel,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Isabel,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,78,131,5,151,#Felix,#Isabel,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,79,131,1,151,#Mycroft,#reader,#JuliusCaesar,NA,NA,en-en,TRUE,novel,42
1,12,80,131,1,152,#Felix,#Ando,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,80,131,1,152,#Felix,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,81,131,1,152,#Felix,#Isabel,NA,NA,NA,en-en,TRUE,novel,7
1,12,81,131,1,152,#Felix,#Danae,NA,NA,NA,en-en,TRUE,novel,7
1,12,81,131,1,152,#Felix,#Kosala,NA,NA,NA,en-en,TRUE,novel,7
1,12,81,131,1,152,#Felix,#Ganymede,NA,NA,NA,en-en,TRUE,novel,7
1,12,81,131,2,152,#Felix,#Ganymede,#Ganymede,NA,NA,en-en,TRUE,novel,35
1,12,81,131,2,152,#Felix,#Ganymede,#Sniper,NA,NA,en-en,TRUE,novel,35
1,12,83,134,1,152,#Unknown-JuniorScientist,#MASON,#MASON,NA,NA,en-en,TRUE,novel,4
1,12,84,134,1,152,#MASON,#Unknown-JuniorScientist,NA,NA,NA,en-en,TRUE,novel,1
1,12,85,134,1,152,#Unknown-JuniorScientist,#MASON,NA,NA,NA,en-en,TRUE,novel,3
1,12,86,134,1,152,#MASON,#Unknown-JuniorScientist,NA,#Hive-Masons,NA,en-en,TRUE,novel,3
1,12,87,134,1,153,#Unknown-JuniorScientist,#MASON,NA,#JuniorScientists,NA,en-en,TRUE,novel,30
1,12,88,134,1,153,#MASON,#Unknown-JuniorScientist,#Xiaoliu,NA,NA,en-en,TRUE,novel,12
1,12,89,134,1,153,#Mycroft,#reader,#MASON,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#MASON,NA,#India,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#MASON,NA,#Earth,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#India,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#Earth,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Alexander,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Alexander,NA,#India,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Alexander,NA,#Earth,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Rutherford,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Rutherford,NA,#India,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#Rutherford,NA,#Earth,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#reader,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#reader,NA,#India,en-en,FALSE,novel,267
1,12,89,134,1,153,#Mycroft,#reader,#reader,NA,#Earth,en-en,FALSE,novel,267
1,13,1,137,1,154,#Mycroft,#reader,#reader,#Hive-Humanists,NA,en-en,FALSE,novel,113
1,13,1,137,1,154,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,113
1,13,1,137,1,154,#Mycroft,#reader,#reader,#Hive-Europe,NA,en-en,FALSE,novel,113
1,13,1,137,1,154,#Mycroft,#reader,#reader,#Hive-Mitsubishi,NA,en-en,FALSE,novel,113
1,13,1,137,1,154,#Mycroft,#reader,#reader,#Hive-Utopia,NA,en-en,FALSE,novel,113
1,13,2,137,1,154,#Unknown-Humanist,#Unknown-Utopian,#Unknown-Utopian,NA,NA,en-en,TRUE,novel,7
1,13,3,137,1,154,#Unknown-Utopian,#Unknown-Humanist,#Unknown-Humanist,NA,NA,en-en,TRUE,novel,10
1,13,4,137,1,154,#Unknown-Humanist,#Unknown-Utopian,NA,NA,NA,en-en,TRUE,novel,24
1,13,4,137,1,154,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,24
1,13,5,137,1,154,#Unknown-Humanist,#Unknown-Humanist,#Unknown-Utopian,NA,NA,sp-hu,TRUE,novel,7
1,13,7,137,1,154,#Unknown-Humanist,#Unknown-Utopian,NA,#Hive-Utopia,NA,en-en,TRUE,novel,27
1,13,9,137,1,154,#Unknown-Utopian,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,6
1,13,9,137,2,154,#Unknown-Utopian,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,19
1,13,10,137,1,154,#Unknown-Humanist,#Unknown-Utopian,#Mycroft,#Trackers,NA,en-en,TRUE,novel,48
1,13,10,137,1,154,#Unknown-Humanist,#Unknown-Utopian,#Mycroft,#Hive-Utopia,NA,en-en,TRUE,novel,48
1,13,11,137,1,155,#Mycroft,#reader,#Casimir,NA,NA,en-en,FALSE,novel,30
1,13,13,138,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,sp-hu,TRUE,novel,4
1,13,14,138,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,#Servicers,NA,en-en,TRUE,novel,4
1,13,15,138,1,155,#Mycroft,#Unknown-Humanist,#MASON,NA,NA,en-en,TRUE,novel,23
1,13,15,138,1,155,#Mycroft,#Unknown-Humanist,#Papadelias,NA,NA,en-en,TRUE,novel,23
1,13,17,138,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,4
1,13,17,138,2,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,9
1,13,18,138,1,155,#Mycroft,#reader,#reader,NA,NA,en-en,TRUE,novel,15
1,13,19,139,1,155,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,19,139,1,155,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,3
1,13,20,139,1,155,#AldrinBester,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,13,20,139,1,155,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,13,21,139,1,155,#Mycroft,#reader,#reader,#Hive-Utopia,NA,en-en,FALSE,novel,371
1,13,22,139,1,156,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,7
1,13,22,139,1,156,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,7
1,13,23,139,1,156,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,4
1,13,25,139,1,156,#AldrinBester,#Mycroft,#Mycroft,NA,NA,en-ut,TRUE,novel,10
1,13,26,139,1,156,#Mycroft,#AldrinBester,#Ganymede,NA,NA,en-en,TRUE,novel,7
1,13,26,139,1,156,#Mycroft,#VoltaireSheldon,#Ganymede,NA,NA,en-en,TRUE,novel,7
1,13,26,139,2,156,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,16
1,13,26,139,2,156,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,16
1,13,27,139,1,156,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,10
1,13,27,139,2,157,#Mycroft,#AldrinBester,#Martin,#SWB,NA,en-en,TRUE,novel,27
1,13,27,139,2,157,#Mycroft,#VoltaireSheldon,#Martin,#SWB,NA,en-en,TRUE,novel,27
1,13,28,139,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,2
1,13,28,139,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,2
1,13,28,139,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,28,139,2,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,3
1,13,29,139,1,157,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-ut,TRUE,novel,8
1,13,30,139,1,157,#Mycroft,#VoltaireSheldon,#Kosala,#Servicers,NA,en-en,TRUE,novel,32
1,13,30,139,1,157,#Mycroft,#VoltaireSheldon,#Kosala,#ImperialGuard,NA,en-en,TRUE,novel,32
1,13,30,139,1,157,#Mycroft,#VoltaireSheldon,#MASON,#Servicers,NA,en-en,TRUE,novel,32
1,13,30,139,1,157,#Mycroft,#VoltaireSheldon,#MASON,#ImperialGuard,NA,en-en,TRUE,novel,32
1,13,31,139,1,157,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,3
1,13,32,139,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,19
1,13,33,139,1,157,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,11
1,13,34,139,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,7
1,13,35,139,1,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,2
1,13,35,139,2,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,19
1,13,36,139,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,1
1,13,36,139,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,5
1,13,37,139,1,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,1
1,13,38,139,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,4
1,13,38,139,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,4
1,13,38,139,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,5
1,13,38,139,2,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,5
1,13,40,140,1,158,#AldrinBester,#Mycroft,#Martin,NA,NA,en-ut,TRUE,novel,10
1,13,41,140,1,158,#Mycroft,#AldrinBester,#Vivien,NA,NA,en-en,TRUE,novel,22
1,13,42,140,1,158,#AldrinBester,#Mycroft,NA,#Strat-Japan,NA,en-ut,TRUE,novel,5
1,13,43,140,1,158,#Mycroft,#AldrinBester,NA,#Strat-Japan,NA,en-en,TRUE,novel,15
1,13,44,140,1,158,#AldrinBester,#Mycroft,#VoltaireSheldon,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#VoltaireSheldon,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Thisbe,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Thisbe,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Ockham,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Ockham,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Cato,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,44,140,1,158,#AldrinBester,#Mycroft,#Cato,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,45,140,1,158,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,15
1,13,46,140,1,158,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,1
1,13,46,140,2,158,#AldrinBester,#Mycroft,#Ockham,NA,#CdP,en-ut,TRUE,novel,61
1,13,47,140,1,158,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,12
1,13,48,140,1,158,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,4
1,13,49,140,1,158,#VoltaireSheldon,#Mycroft,NA,#Bloc-Japan,NA,en-ut,TRUE,novel,15
1,13,50,140,1,159,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,5
1,13,51,140,1,159,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,5
1,13,52,140,1,159,#Mycroft,#VoltaireSheldon,NA,#Bloc-Japan,NA,en-en,TRUE,novel,93
1,13,52,140,1,159,#Mycroft,#VoltaireSheldon,NA,#Strat-Japan,NA,en-en,TRUE,novel,93
1,13,52,140,1,159,#Mycroft,#VoltaireSheldon,NA,#Trackers,NA,en-en,TRUE,novel,93
1,13,53,140,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,3
1,13,53,140,2,159,#AldrinBester,#Mycroft,NA,#Bloc-Japan,NA,en-ut,TRUE,novel,10
1,13,54,140,1,159,#Mycroft,#AldrinBester,NA,#Trackers,NA,en-en,TRUE,novel,45
1,13,56,140,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,11
1,13,57,140,1,159,#Mycroft,#AldrinBester,#Martin,NA,NA,en-en,TRUE,novel,5
1,13,58,140,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,22
1,13,59,140,1,159,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,24
1,13,59,140,2,159,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,44
1,13,61,140,1,160,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,9
1,13,62,140,1,160,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,1
1,13,63,140,1,160,#VoltaireSheldon,#Mycroft,#Ando,NA,NA,en-ut,TRUE,novel,2
1,13,64,140,1,160,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,1
1,13,64,140,2,160,#Mycroft,#VoltaireSheldon,#Ando,NA,NA,en-en,TRUE,novel,56
1,13,65,140,1,160,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,14
1,13,66,140,1,160,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,67,140,1,160,#AldrinBester,#Mycroft,#Ando,NA,NA,en-ut,TRUE,novel,3
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Ando,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Ando,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Danae,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Danae,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Ganymede,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,68,140,1,160,#Mycroft,#AldrinBester,#Ganymede,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,69,140,1,160,#AldrinBester,#Mycroft,NA,#SWB,NA,en-ut,TRUE,novel,10
1,13,70,140,1,160,#Mycroft,#reader,#reader,#Hive-Utopia,#SWBH,en-en,FALSE,novel,32
