book,chapter,scene,paragraph,line,page,speaker,addressee,person,org,place,language,aloud,format,words
1,12,129,44,1,149,#Ando,#Isabel,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#Ganymede,NA,#Hive-Masons,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#Ganymede,NA,#Hive-Cousins,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#Ganymede,NA,#Hive-Mitsubishi,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#Ganymede,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#MASON,NA,#Hive-Masons,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#MASON,NA,#Hive-Cousins,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#MASON,NA,#Hive-Mitsubishi,NA,en-en,TRUE,novel,4
1,12,129,44,1,149,#Ando,#MASON,NA,#Hive-Humanists,NA,en-en,TRUE,novel,4
1,12,129,44,2,149,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,25
1,12,129,44,2,149,#Mycroft,#reader,#Ando,NA,NA,en-en,FALSE,novel,25
1,12,129,44,3,149,#Ando,#Isabel,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#Isabel,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#Isabel,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#Ganymede,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#Ganymede,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#Ganymede,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#MASON,NA,#Hive-Europe,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#MASON,NA,#Hive-Gordians,NA,en-en,TRUE,novel,8
1,12,129,44,3,149,#Ando,#MASON,NA,#Hive-Utopia,NA,en-en,TRUE,novel,8
1,12,129,46,1,149,#Ganymede,#Ando,NA,NA,NA,en-en,TRUE,novel,3
1,12,129,46,1,149,#Ganymede,#Isabel,NA,NA,NA,en-en,TRUE,novel,3
1,12,129,46,1,149,#Ganymede,#MASON,NA,NA,NA,en-en,TRUE,novel,3
1,12,129,47,1,149,#Ando,#Isabel,NA,NA,NA,en-en,TRUE,novel,35
1,12,129,47,1,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,35
1,12,129,47,1,149,#Ando,#MASON,NA,NA,NA,en-en,TRUE,novel,35
1,12,129,47,2,149,#Ando,#Danae,NA,#Hive-Utopia,NA,en-en,TRUE,novel,11
1,12,129,48,1,149,#Danae,#Ando,#Ganymede,NA,NA,en-en,TRUE,novel,25
1,12,129,48,1,149,#Danae,#Ganymede,#Ganymede,NA,NA,en-en,TRUE,novel,25
1,12,129,49,1,149,#Ganymede,#Danae,NA,#Hive-Utopia,NA,en-en,TRUE,novel,6
1,12,129,50,1,149,#Mycroft,#reader,#Ganymede,#Hive-Utopia,NA,en-en,TRUE,novel,104
1,12,129,51,1,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,7
1,12,129,51,1,149,#Ando,#Danae,NA,NA,NA,en-en,TRUE,novel,7
1,12,129,51,2,149,#Ando,#Ganymede,NA,NA,NA,en-en,TRUE,novel,8
1,12,129,51,2,149,#Ando,#Danae,NA,NA,NA,en-en,TRUE,novel,8
1,12,129,52,1,149,#MASON,#Ando,#Jehova,NA,NA,en-en,TRUE,novel,9
1,12,130,53,1,149,#Kosala,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,41
1,12,130,53,1,149,#Kosala,#MASON,#Ando,NA,NA,en-en,TRUE,novel,41
1,12,130,53,1,149,#Kosala,#MASON,#MASON,NA,NA,en-en,TRUE,novel,41
1,12,130,53,1,149,#Kosala,#MASON,#Ganymede,NA,NA,en-en,TRUE,novel,41
1,12,130,53,1,149,#Kosala,#MASON,#Felix,NA,NA,en-en,TRUE,novel,41
1,12,130,54,1,150,#Ganymede,#Kosala,#Casimir,NA,NA,en-en,TRUE,novel,11
1,12,130,55,1,150,#MASON,#Ganymede,NA,NA,NA,en-en,TRUE,novel,12
1,12,130,56,1,150,#Ganymede,#MASON,NA,NA,NA,en-en,TRUE,novel,22
1,12,130,57,1,150,#Kosala,#Ganymede,#MASON,NA,NA,en-en,TRUE,novel,14
1,12,130,57,1,150,#Kosala,#Ganymede,#Ando,NA,NA,en-en,TRUE,novel,14
1,12,130,57,1,150,#Kosala,#Ganymede,#Casimir,NA,NA,en-en,TRUE,novel,14
1,12,130,57,1,150,#Kosala,#Ganymede,#Public,NA,NA,en-en,TRUE,novel,14
1,12,130,57,2,150,#Kosala,#Vivien,#Vivien,NA,#Romanova,en-en,TRUE,novel,9
1,12,130,59,1,150,#Ganymede,#Geroux,#Geroux,NA,NA,en-en,TRUE,novel,1
1,12,130,59,2,150,#Ganymede,#Geroux,#Vivien,#Cars,NA,en-en,TRUE,novel,21
1,12,130,59,2,150,#Ganymede,#Geroux,#Su-Hyeon,#Cars,NA,en-en,TRUE,novel,21
1,12,130,61,1,150,#Vivien,#Ganymede,#Mycroft,NA,NA,en-en,TRUE,novel,5
1,12,130,61,1,150,#Vivien,#MASON,#Mycroft,NA,NA,en-en,TRUE,novel,5
1,12,130,62,1,150,#MASON,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,12,130,63,1,150,#Mycroft,#reader,#reader,NA,NA,en-en,FALSE,novel,34
1,12,130,63,1,150,#Mycroft,#reader,#MASON,NA,NA,en-en,FALSE,novel,34
1,12,130,64,1,150,#Ganymede,#MASON,#Mycroft,NA,NA,en-en,TRUE,novel,17
1,12,130,64,1,150,#Ganymede,#MASON,#Vivien,NA,NA,en-en,TRUE,novel,17
1,12,130,64,1,150,#Ganymede,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,17
1,12,130,64,1,150,#Ganymede,#Vivien,#Vivien,NA,NA,en-en,TRUE,novel,17
1,12,130,65,1,150,#MASON,#Mycroft,NA,NA,NA,en-en,FALSE,novel,1
1,12,130,66,1,150,#Mycroft,#MASON,#MASON,NA,NA,en-en,FALSE,novel,24
1,12,130,66,1,150,#Mycroft,#MASON,#Martin,NA,NA,en-en,FALSE,novel,24
1,12,130,67,1,150,#MASON,#Vivien,#Mycroft,NA,NA,en-en,TRUE,novel,6
1,12,130,67,1,150,#MASON,#Vivien,#Vivien,NA,NA,en-en,TRUE,novel,6
1,12,130,68,1,150,#Kosala,#MASON,NA,NA,NA,en-en,TRUE,novel,1
1,12,130,68,2,150,#Kosala,#MASON,#Vivien,NA,NA,en-en,TRUE,novel,13
1,12,130,68,2,150,#Kosala,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,13
1,12,130,68,2,150,#Kosala,#MASON,#Public,NA,NA,en-en,TRUE,novel,13
1,12,130,69,1,151,#Isabel,#Kosala,NA,NA,NA,en-en,TRUE,novel,6
1,12,130,70,1,151,#Kosala,#Isabel,NA,NA,NA,en-en,TRUE,novel,8
1,12,130,71,1,151,#Isabel,#Danae,#Danae,NA,NA,en-en,TRUE,novel,10
1,12,130,71,1,151,#Isabel,#Danae,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,130,72,1,151,#Danae,#Isabel,NA,NA,NA,en-en,TRUE,novel,2
1,12,130,73,1,151,#MASON,#Danae,#Isabel,NA,NA,en-en,TRUE,novel,35
1,12,130,73,1,151,#MASON,#Danae,#Vivien,NA,NA,en-en,TRUE,novel,35
1,12,130,73,1,151,#MASON,#Danae,#Jehova,NA,NA,en-en,TRUE,novel,35
1,12,130,73,1,151,#MASON,#Danae,#Casimir,NA,NA,en-en,TRUE,novel,35
1,12,130,74,1,151,#Danae,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,5
1,12,130,74,2,151,#Danae,#MASON,#Isabel,#Hive-Europe,NA,en-en,TRUE,novel,11
1,12,130,75,1,151,#Ando,#Danae,#MASON,NA,NA,en-en,TRUE,novel,5
1,12,130,75,1,151,#Ando,#Danae,#Danae,NA,NA,en-en,TRUE,novel,5
1,12,130,75,2,151,#Ando,#Danae,#Public,NA,NA,en-en,TRUE,novel,15
1,12,130,76,1,151,#Danae,#Isabel,NA,NA,NA,en-en,TRUE,novel,2
1,12,130,76,1,151,#Danae,#Kosala,NA,NA,NA,en-en,TRUE,novel,2
1,12,131,78,1,151,#Felix,#Ando,NA,NA,NA,en-en,TRUE,novel,4
1,12,131,78,2,151,#Felix,#Ando,NA,NA,NA,en-en,TRUE,novel,5
1,12,131,78,2,151,#Felix,#MASON,NA,NA,NA,en-en,TRUE,novel,5
1,12,131,78,3,151,#Felix,#Ando,#Casimir,NA,#SalonDesMiniatures,en-en,TRUE,novel,12
1,12,131,78,3,151,#Felix,#MASON,#Casimir,NA,#SalonDesMiniatures,en-en,TRUE,novel,12
1,12,131,78,4,151,#Felix,#Ando,#Ando,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#Ando,#MASON,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#Ando,#Ganymede,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#Ando,#Isabel,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#Ando,#Kosala,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#MASON,#Ando,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#MASON,#MASON,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#MASON,#Ganymede,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#MASON,#Isabel,NA,NA,en-en,TRUE,novel,15
1,12,131,78,4,151,#Felix,#MASON,#Kosala,NA,NA,en-en,TRUE,novel,15
1,12,131,78,5,151,#Felix,#Ando,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Ando,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Ando,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#MASON,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#MASON,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#MASON,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Ganymede,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Ganymede,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Ganymede,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Kosala,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Kosala,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Kosala,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Isabel,#Jehova,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Isabel,#Felix,NA,NA,en-en,TRUE,novel,44
1,12,131,78,5,151,#Felix,#Isabel,#Isabel,NA,NA,en-en,TRUE,novel,44
1,12,131,79,1,151,#Mycroft,#reader,#JuliusCaesar,NA,NA,en-en,TRUE,novel,42
1,12,131,80,1,152,#Felix,#Ando,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,131,80,1,152,#Felix,#MASON,#Casimir,NA,NA,en-en,TRUE,novel,10
1,12,131,81,1,152,#Felix,#Isabel,NA,NA,NA,en-en,TRUE,novel,7
1,12,131,81,1,152,#Felix,#Danae,NA,NA,NA,en-en,TRUE,novel,7
1,12,131,81,1,152,#Felix,#Kosala,NA,NA,NA,en-en,TRUE,novel,7
1,12,131,81,1,152,#Felix,#Ganymede,NA,NA,NA,en-en,TRUE,novel,7
1,12,131,81,2,152,#Felix,#Ganymede,#Ganymede,NA,NA,en-en,TRUE,novel,35
1,12,131,81,2,152,#Felix,#Ganymede,#Sniper,NA,NA,en-en,TRUE,novel,35
1,12,134,83,1,152,#Unknown-JuniorScientist,#MASON,#MASON,NA,NA,en-en,TRUE,novel,4
1,12,134,84,1,152,#MASON,#Unknown-JuniorScientist,NA,NA,NA,en-en,TRUE,novel,1
1,12,134,85,1,152,#Unknown-JuniorScientist,#MASON,NA,NA,NA,en-en,TRUE,novel,3
1,12,134,86,1,152,#MASON,#Unknown-JuniorScientist,NA,#Hive-Masons,NA,en-en,TRUE,novel,3
1,12,134,87,1,153,#Unknown-JuniorScientist,#MASON,NA,#JuniorScientists,NA,en-en,TRUE,novel,30
1,12,134,88,1,153,#MASON,#Unknown-JuniorScientist,#Xiaoliu,NA,NA,en-en,TRUE,novel,12
1,12,134,89,1,153,#Mycroft,#reader,#MASON,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#MASON,NA,#India,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#MASON,NA,#Earth,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#India,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Unknown-JuniorScientist,NA,#Earth,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Alexander,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Alexander,NA,#India,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Alexander,NA,#Earth,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Rutherford,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Rutherford,NA,#India,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#Rutherford,NA,#Earth,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#reader,NA,#Mediterranean,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#reader,NA,#India,en-en,FALSE,novel,267
1,12,134,89,1,153,#Mycroft,#reader,#reader,NA,#Earth,en-en,FALSE,novel,267
1,13,137,1,1,154,#Mycroft,#reader,#reader,#Hive-Humanists,NA,en-en,FALSE,novel,113
1,13,137,1,1,154,#Mycroft,#reader,#reader,#Hive-Masons,NA,en-en,FALSE,novel,113
1,13,137,1,1,154,#Mycroft,#reader,#reader,#Hive-Europe,NA,en-en,FALSE,novel,113
1,13,137,1,1,154,#Mycroft,#reader,#reader,#Hive-Mitsubishi,NA,en-en,FALSE,novel,113
1,13,137,1,1,154,#Mycroft,#reader,#reader,#Hive-Utopia,NA,en-en,FALSE,novel,113
1,13,137,2,1,154,#Unknown-Humanist,#Unknown-Utopian,#Unknown-Utopian,NA,NA,en-en,TRUE,novel,7
1,13,137,3,1,154,#Unknown-Utopian,#Unknown-Humanist,#Unknown-Humanist,NA,NA,en-en,TRUE,novel,10
1,13,137,4,1,154,#Unknown-Humanist,#Unknown-Utopian,NA,NA,NA,en-en,TRUE,novel,24
1,13,137,4,1,154,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,24
1,13,137,5,1,154,#Unknown-Humanist,#Unknown-Humanist,#Unknown-Utopian,NA,NA,sp-hu,TRUE,novel,7
1,13,137,7,1,154,#Unknown-Humanist,#Unknown-Utopian,NA,#Hive-Utopia,NA,en-en,TRUE,novel,27
1,13,137,9,1,154,#Unknown-Utopian,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,6
1,13,137,9,2,154,#Unknown-Utopian,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,19
1,13,137,10,1,154,#Unknown-Humanist,#Unknown-Utopian,#Mycroft,#Trackers,NA,en-en,TRUE,novel,48
1,13,137,10,1,154,#Unknown-Humanist,#Unknown-Utopian,#Mycroft,#Hive-Utopia,NA,en-en,TRUE,novel,48
1,13,137,11,1,155,#Mycroft,#reader,#Casimir,NA,NA,en-en,FALSE,novel,30
1,13,138,13,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,sp-hu,TRUE,novel,4
1,13,138,14,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,#Servicers,NA,en-en,TRUE,novel,4
1,13,138,15,1,155,#Mycroft,#Unknown-Humanist,#MASON,NA,NA,en-en,TRUE,novel,23
1,13,138,15,1,155,#Mycroft,#Unknown-Humanist,#Papadelias,NA,NA,en-en,TRUE,novel,23
1,13,138,17,1,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,4
1,13,138,17,2,155,#Unknown-Humanist,#Unknown-Humanist,NA,NA,NA,en-en,TRUE,novel,9
1,13,138,18,1,155,#Mycroft,#reader,#reader,NA,NA,en-en,TRUE,novel,15
1,13,139,19,1,155,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,139,19,1,155,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,3
1,13,139,20,1,155,#AldrinBester,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,13,139,20,1,155,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,3
1,13,139,21,1,155,#Mycroft,#reader,#reader,#Hive-Utopia,NA,en-en,FALSE,novel,371
1,13,139,22,1,156,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,7
1,13,139,22,1,156,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,7
1,13,139,23,1,156,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,4
1,13,139,25,1,156,#AldrinBester,#Mycroft,#Mycroft,NA,NA,en-ut,TRUE,novel,10
1,13,139,26,1,156,#Mycroft,#AldrinBester,#Ganymede,NA,NA,en-en,TRUE,novel,7
1,13,139,26,1,156,#Mycroft,#VoltaireSheldon,#Ganymede,NA,NA,en-en,TRUE,novel,7
1,13,139,26,2,156,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,16
1,13,139,26,2,156,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,16
1,13,139,27,1,156,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,10
1,13,139,27,2,157,#Mycroft,#AldrinBester,#Martin,#SWB,NA,en-en,TRUE,novel,27
1,13,139,27,2,157,#Mycroft,#VoltaireSheldon,#Martin,#SWB,NA,en-en,TRUE,novel,27
1,13,139,28,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,2
1,13,139,28,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,2
1,13,139,28,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,139,28,2,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,3
1,13,139,29,1,157,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-ut,TRUE,novel,8
1,13,139,30,1,157,#Mycroft,#VoltaireSheldon,#Kosala,#Servicers,NA,en-en,TRUE,novel,32
1,13,139,30,1,157,#Mycroft,#VoltaireSheldon,#Kosala,#ImperialGuard,NA,en-en,TRUE,novel,32
1,13,139,30,1,157,#Mycroft,#VoltaireSheldon,#MASON,#Servicers,NA,en-en,TRUE,novel,32
1,13,139,30,1,157,#Mycroft,#VoltaireSheldon,#MASON,#ImperialGuard,NA,en-en,TRUE,novel,32
1,13,139,31,1,157,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,3
1,13,139,32,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,19
1,13,139,33,1,157,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,11
1,13,139,34,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,7
1,13,139,35,1,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,2
1,13,139,35,2,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,19
1,13,139,36,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,1
1,13,139,36,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,5
1,13,139,37,1,157,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,1
1,13,139,38,1,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,4
1,13,139,38,1,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,4
1,13,139,38,2,157,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,5
1,13,139,38,2,157,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,5
1,13,140,40,1,158,#AldrinBester,#Mycroft,#Martin,NA,NA,en-ut,TRUE,novel,10
1,13,140,41,1,158,#Mycroft,#AldrinBester,#Vivien,NA,NA,en-en,TRUE,novel,22
1,13,140,42,1,158,#AldrinBester,#Mycroft,NA,#Strat-Japan,NA,en-ut,TRUE,novel,5
1,13,140,43,1,158,#Mycroft,#AldrinBester,NA,#Strat-Japan,NA,en-en,TRUE,novel,15
1,13,140,44,1,158,#AldrinBester,#Mycroft,#VoltaireSheldon,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#VoltaireSheldon,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Thisbe,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Thisbe,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Ockham,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Ockham,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Cato,#Trackers,#SWBH,en-ut,TRUE,novel,159
1,13,140,44,1,158,#AldrinBester,#Mycroft,#Cato,#SWB,#SWBH,en-ut,TRUE,novel,159
1,13,140,45,1,158,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,15
1,13,140,46,1,158,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,1
1,13,140,46,2,158,#AldrinBester,#Mycroft,#Ockham,NA,#CdP,en-ut,TRUE,novel,61
1,13,140,47,1,158,#VoltaireSheldon,#Mycroft,#Mycroft,NA,NA,en-en,TRUE,novel,12
1,13,140,48,1,158,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,4
1,13,140,49,1,158,#VoltaireSheldon,#Mycroft,NA,#Bloc-Japan,NA,en-ut,TRUE,novel,15
1,13,140,50,1,159,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,5
1,13,140,51,1,159,#VoltaireSheldon,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,5
1,13,140,52,1,159,#Mycroft,#VoltaireSheldon,NA,#Bloc-Japan,NA,en-en,TRUE,novel,93
1,13,140,52,1,159,#Mycroft,#VoltaireSheldon,NA,#Strat-Japan,NA,en-en,TRUE,novel,93
1,13,140,52,1,159,#Mycroft,#VoltaireSheldon,NA,#Trackers,NA,en-en,TRUE,novel,93
1,13,140,53,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,3
1,13,140,53,2,159,#AldrinBester,#Mycroft,NA,#Bloc-Japan,NA,en-ut,TRUE,novel,10
1,13,140,54,1,159,#Mycroft,#AldrinBester,NA,#Trackers,NA,en-en,TRUE,novel,45
1,13,140,56,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,11
1,13,140,57,1,159,#Mycroft,#AldrinBester,#Martin,NA,NA,en-en,TRUE,novel,5
1,13,140,58,1,159,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,22
1,13,140,59,1,159,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,24
1,13,140,59,2,159,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,44
1,13,140,61,1,160,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,9
1,13,140,62,1,160,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,1
1,13,140,63,1,160,#VoltaireSheldon,#Mycroft,#Ando,NA,NA,en-ut,TRUE,novel,2
1,13,140,64,1,160,#Mycroft,#VoltaireSheldon,NA,NA,NA,en-en,TRUE,novel,1
1,13,140,64,2,160,#Mycroft,#VoltaireSheldon,#Ando,NA,NA,en-en,TRUE,novel,56
1,13,140,65,1,160,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,14
1,13,140,66,1,160,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
1,13,140,67,1,160,#AldrinBester,#Mycroft,#Ando,NA,NA,en-ut,TRUE,novel,3
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Ando,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Ando,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Danae,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Danae,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Ganymede,#Bloc-Japan,NA,en-en,TRUE,novel,99
1,13,140,68,1,160,#Mycroft,#AldrinBester,#Ganymede,#Hive-Mitsubishi,NA,en-en,TRUE,novel,99
1,13,140,69,1,160,#AldrinBester,#Mycroft,NA,#SWB,NA,en-ut,TRUE,novel,10
1,13,140,70,1,160,#Mycroft,#reader,#reader,#Hive-Utopia,#SWBH,en-en,FALSE,novel,32
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Martin,#SWB,#SWBH,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Martin,#SWB,#Earth,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Martin,#Hive-Mitsubishi,#SWBH,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Martin,#Hive-Mitsubishi,#Earth,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Public,#SWB,#SWBH,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Public,#SWB,#Earth,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Public,#Hive-Mitsubishi,#SWBH,en-en,TRUE,novel,90
1,13,140,70,2,160,#Mycroft,#AldrinBester,#Public,#Hive-Mitsubishi,#Earth,en-en,TRUE,novel,90
1,13,140,70,3,161,#Mycroft,#AldrinBester,NA,#Mardis,NA,en-en,TRUE,novel,16
1,13,140,71,1,161,#AldrinBester,#Mycroft,NA,NA,NA,en-ut,TRUE,novel,6
1,13,140,72,1,161,#Mycroft,#AldrinBester,NA,NA,NA,en-en,TRUE,novel,3
